D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,M1,M2,M3,M4,M5,M6,G1,G2,G3,G4,G5,G6,G7,G8,G9,R1,R2,R3,R4,R5,R6,R7,R8,T1,T2
150.0877513,50.76522183,64.95816963,2.631578947,21.05263158,93.75,46.24113947,55.51358857,0.83296974,49.16237138,0.62844717,1611.99088,2381.489381,7.714925483,659.654444,644.0396797,4698.712544,0.287884104,0.002028488,0.022045642,0.606913427,0.019128615,1.25566436,2083130429,707.310892,42204.17528,9892310.401,49.04843639,170.4177677,955.7041447,1.57091339,-7.811979219,0.016671008,438885.3489,30755.32204,4841.268068,5406.941356,5.5078125,-0.38408,16326,0.24449,0.035565,270000,435000,6998.5,1182,0.005149498,-0.108090505
132.7761812,208.6558388,313.0250247,34.84848485,36.36363636,78.125,223.0644489,196.184642,1.137012799,50.48962757,0.541073675,133.1026206,113.7620652,1.086762828,211.2930653,60.23286063,461.4225707,0.210648782,0.003069176,0.014202184,0.75736281,0.013365594,1.766690725,81745403.34,137.822632,2293.384798,178502422.1,213.0404348,1099.065117,-2585.665452,-3.497719924,-70.76472051,0.096379265,10052575.29,252019.3905,17465.45631,29924.01643,6.5234375,0.0062191,22919,0.43829,0.039339,402000,41474,10745,1379.7,0.001016038,-0.044545188
122.0303306,126.673829,190.3507737,13.33333333,36.66666667,46.875,135.7536863,119.1055792,1.139776047,50.13951495,0.703965231,87.61679367,104.396094,0.555148047,55.71537781,33.08380165,249.8230303,0.404507607,0.002269295,0.093116741,0.808481048,0.014730938,1.58463545,205422804.7,216.4776477,6634.677899,5256999.357,30.76627735,422.5564683,7931.0742,1.21422657,-14.08193732,0.024225059,1273084.336,667028.6322,15188.46576,3062.742061,4,-0.47586,10502,0.23187,0.035725,396000,13040,6966.7,1071.3,0.001906752,-0.069958553
97.12989499,94.79410129,148.631187,12.24489796,34.69387755,265.625,106.1688836,77.90858819,1.362736587,54.5727723,0.461896557,320.6202462,281.2866402,1.468110717,119.0656376,121.1434917,726.4093847,0.281456787,0.002912215,0.027128948,0.769386026,0.00784054,1.475789046,57165650.89,87.84285463,7172.388953,14330926.84,55.84678809,613.308175,-8821.520157,-3.157792022,-21.89236576,0.217765043,6685404.736,2097458.173,50941.14625,21288.53932,6.7734375,-0.52274,1843.7,0.9773,0.029169,310000,428.53,2378.7,411.56,0.049278223,0.292109352
131.0583138,197.6014834,296.8336378,50.76923077,61.53846154,70.3125,211.5519755,185.2241278,1.142140487,50.5662347,0.441882582,178.5532933,167.2401654,0.811400016,75.65983696,67.05433828,423.4167716,0.376693549,0.000269411,0.170890914,0.548789965,0.029248601,1.152055359,7424768141,1371.494259,52550.55137,38734763.14,91.77262502,1665.396894,2798.300693,-0.029796506,-11.22714381,0.163063298,353202.9151,77045.18092,1877.908354,1.283708804,9.6875,0.63058,30502,10.777,0.031891,15200000,11222,25259,5100.7,0.036357323,0.360920226
140.9696808,53.28890884,41.74853954,2.777777778,16.66666667,109.375,29.64971858,62.64648464,0.473286231,43.09361835,1.68001594,56.17965641,76.46563507,0.268183962,28.24218514,18.69624212,161.6507325,0.288334375,0.000944585,0.076146506,0.68737057,0.019815415,1.478971099,16281847970,2058.597889,2239.890393,68069934.93,131.7611905,365.629461,-4519.996646,0.733694805,-42.97543981,0.131023704,1005794.341,241556.0292,5890.890829,1672.7048,7.5078125,-1.0447,81532,0.8957,0.044782,6770000,76386,24979,4259,0.000646702,-0.038744667
119.6023916,34.35984916,35.16728287,11.66666667,45,78.125,25.07407775,41.51589877,0.603963264,48.50676127,0.751463262,220.4497091,218.8825171,1.41727346,22.49083007,81.41312287,464.3715616,0.343345453,0.001718911,0.008433106,0.655982272,0.015444541,1.064241204,67798373.74,121.2349503,2958.683814,142553381.4,191.6606647,389.5674454,7991.880479,0.854499532,-11.25975999,0.110445428,1248283.203,908170.0514,19319.44062,1590.13006,10.59375,-0.18572,60604,0.34495,0.034166,4290000,231000,15922,2686.9,0.02022097,0.212134806
117.5849634,113.0929804,174.8395814,67.79661017,74.57627119,164.0625,124.7079325,97.27476959,1.282017249,49.50007422,0.439755707,24.12319755,50.80225484,0.117893319,77.6909287,8.381782084,154.1869354,0.2955438,0.002258296,0.012142312,0.79126712,0.012537337,1.847604282,150116865.6,190.7778701,2697.440463,160203667.3,202.5856852,678.9219529,7030.218414,0.89039613,-3.590451079,0.050013024,1184223.171,619519.128,13552.00027,1656.67451,7.1953125,-0.72078,44868,0.12318,0.034328,489000,78042,9799.8,1692,0.003385016,-0.129240655
122.4464806,69.65100192,82.99679366,6.451612903,37.09677419,117.1875,59.17351068,79.00701206,0.748965302,51.04702253,1.038990853,126.2624466,72.50140153,0.749103119,19.55620356,50.62306037,219.6080535,0.315662778,0.002175061,0.053249716,0.683852228,0.015449576,1.157246575,16134307.09,54.21068932,1263.172585,62404778.99,100.5550701,6141.521762,8185.170654,1.394572132,-55.77366015,0.102370409,10937231.51,1572123.236,32476.82126,4354.919109,10.71875,-0.77191,43364,1.2232,0.0393,5840000,35417,19170,2704.9,0.024002004,0.146699633
133.2940828,56.99827998,75.21663935,31.34328358,37.31343284,148.4375,53.583388,59.29170133,0.903724919,48.2129094,0.317632359,27.05575745,46.20250248,0.177584003,21.20081246,11.92150509,95.49980746,0.047123362,0.00470448,0.007152674,0.678552746,0.012701689,1.333474938,124272305.5,171.5774499,2924.519826,694536.4447,10.83667652,63.45183181,9997.475332,0.752238759,-7.682091749,0.058609013,1814232.671,1074079.012,21018.15472,1179.894735,7.375,1.364,46006,0.58533,0.035786,5480000,1719.1,17423,2663.1,0.000228835,-0.017529661
159.1445731,85.92196237,127.8894259,7.407407407,14.81481481,85.9375,91.00149433,81.29656088,1.119376925,49.24170233,-0.088352686,81.88028987,98.32563129,0.422900168,50.60371236,29.02115185,232.4877646,0.304565205,0.002719853,0.029334594,0.674746485,0.023398352,1.566824186,125430701.6,164.5111991,5601.76936,110475665.7,159.2498034,3410.092774,-16729.18104,-21.40523051,-167.317917,0.191977077,224870707.1,25808786.63,956785.0532,1002103.466,6.8203125,0.11056,11045,0.60391,0.043302,307000,3928.4,5927,1026,0.066969374,0.334494349
129.7934199,155.9101783,180.1526432,27.27272727,51.51515152,101.5625,128.377646,180.89934,0.709663429,49.42203709,0.701069636,2900.224488,3358.366146,10.03694581,1297.376406,918.6381202,7584.974512,0.123294133,0.003262082,0.016041037,0.430040089,0.010609933,1.217871304,20855482.62,68.37636033,755.9854852,83573057.77,128.1738106,5336.681155,8002.960307,1.673207927,-6.462074899,0.006512113,1642313.24,827427.3043,20848.27127,5955.691282,6.203125,-0.026691,7466.8,0.64617,0.033439,328000,13845,2226.9,391.71,6.43E-05,-0.018091782
156.9235717,76.35262774,100.4550242,6.41025641,17.94871795,54.6875,71.39376133,64.02877144,1.115026256,55.97226458,0.564944315,3.067489551,9.263525707,0.015107642,16.56380222,1.038436681,29.21620636,0.087287527,0.00396101,0.006260303,0.784563797,0.012182958,1.645896486,7636031632,1270.061911,375590.4562,55950403.45,117.9656919,654.6836009,320.7093277,0.035149062,-63.98258209,0.500651211,47.00089321,1790.105953,29.38929773,7.459268996,14.9765625,-1.0736,13988,1.7684,0.041999,5060000,4021.3,10084,2168.2,0.000327776,0.005154944
95.31898198,225.9379928,334.0319624,80.43478261,89.13043478,218.75,238.8650332,216.0747454,1.105474093,49.95100471,0.599857994,984.860688,873.7038971,7.432791582,65.70231315,378.8407214,1936.18334,0.270309518,0.000122567,0.134621211,0.643394322,0.056197542,0.780191388,47271118.93,90.75170101,4075.377282,10173895.79,49.20936545,227.9497422,187.4754755,0.017647792,-21.15567296,0.499348789,36.1463966,549.9900814,56.52488858,0.375269402,15.0078125,0.04149,121.57,0.82203,0.020263,1869.9,12.37,303.5,46.996,41932.06698,146.7743211
82.66889285,352.365522,490.7290408,77.5,92.5,85.9375,351.531572,351.4517791,1.000227038,49.92048036,0.500262445,223.3513681,341.0285275,1.284025995,248.5019661,90.04938978,820.2836579,0.391300843,0.001865704,0.104118539,0.672571749,0.034822554,1.52475354,21036571637,2320.319899,94414.0179,615567976.2,399.4481226,745.5519662,-38.76833657,0.002222254,-9.10534259,0.511852045,2484.549985,1033.242824,14.71580738,11.05893325,14.609375,0.027839,31.568,0.82238,0.023419,1067.2,2.2477,356.78,36.823,0.206181581,0.029099183
77.00466038,405.6198156,614.0945129,91.89189189,94.59459459,289.0625,440.1794111,348.9538478,1.26142587,51.01792322,0.372773667,118.8709812,101.9027074,0.793661379,14.91156732,41.94176171,237.225114,0.20109881,0.001364739,0.023992435,0.644307383,0.011034929,0.943079158,2154770567,715.2710823,49538.34798,79053109.35,121.8486658,5741.14496,-81.81203959,0.043598513,-23.489898,0.500130242,537.1246744,297.5373835,43.66232609,3.126047001,14.96875,0.0081076,192.75,7.297,0.020073,3389.4,89.52,592.5,120.77,18010.81862,174.6404069
74.00516849,399.5013679,610.4059259,91.42857143,94.28571429,148.4375,438.1123166,366.0841307,1.196753095,49.75788399,0.586838429,8.602692014,14.52035206,0.043703439,19.66713419,3.50157281,43.39303799,0.356298237,0.002207514,0.051131994,0.818852949,0.040548143,1.541746441,168830852.6,199.0520924,4345.764063,486413455.2,349.9233036,4224.952465,833.4847636,0.132285181,-8.736067842,0.500130242,20700.23502,8185.208953,176.699677,51.70304727,14.9609375,0.15347,239,13.737,0.022046,16665,196.94,679.69,203.77,5653.814919,-120.3131496
88.0030987,320.5242993,527.1172835,92.68292683,95.12195122,0,377.4117409,255.2402319,1.478653025,47.85617858,0.466545908,27.82435337,73.86216208,0.18898104,34.41896374,10.17515459,137.6616444,0.327542486,0.002498345,0.047334785,0.730329425,0.029581953,1.489494119,64698866.26,115.0095076,3622.419591,81901659.94,144.3257994,498.7507847,283.9031538,0.028433459,-23.14935458,0.502474603,3585.42183,474.8966292,7.752900754,9.150988008,14.9140625,-0.028727,113.54,4.6754,0.020046,307,7.7386,224.84,34.203,7261.417832,-16.99696528
91.99506502,244.1387153,365.5883676,88.88888889,97.77777778,101.5625,261.4200039,227.5325983,1.148934288,48.96250113,0.534358453,80.21266887,60.42387284,0.336054654,12.87720545,30.52939354,154.4070658,0.326432265,0.003216899,0.03118824,0.743042539,0.014414654,1.140050531,855824724,470.7598072,1256.553003,40973578.97,102.1039292,245.0543198,77.62716776,-0.016296531,-9.291833194,0.502214118,479.9383521,88.261414,47.10175821,9.999650245,14.9140625,0.0047864,26.622,0.91466,0.021135,126.67,60.99,204.84,34.157,27752.66567,374.8141752
71.28014683,409.9564965,564.2791735,85.71428571,94.28571429,210.9375,404.997984,426.4253924,0.949751097,49.27326928,0.75450171,80.54207114,86.38358782,0.758435595,34.43268026,35.56624894,203.2163634,0.208918659,0.001063182,0.047572657,0.671717589,0.020813846,1.199992678,58425815.98,104.9954711,4192.098995,35336895.41,94.19841807,329.0602404,260.5337064,0.095996501,-20.86799716,0.501432665,1799.043711,1264.420109,42.42687147,19.05299766,14.953125,0.10236,145.21,12.26,0.020108,3295.9,59.681,593.22,149.42,33842.41077,253.3070833
73.59951816,320.1869552,473.1139866,88.88888889,97.22222222,140.625,339.1595335,295.6505408,1.147163582,48.06388071,0.496933554,85.19849489,95.10044784,0.636143762,26.30496372,36.11416114,208.4527666,0.299193982,0.003107483,0.032320382,0.70022327,0.014338973,1.291976686,37934571.11,88.88769739,1978.286992,11773822.17,53.55713574,197.7842401,569.734901,0.091926439,-22.50743551,0.497525397,13872.40718,3242.453345,15.15540214,6.294195371,15.0625,0.016093,128.36,0.79004,0.020068,2885.7,13.865,296.37,42.216,15183.33063,157.1166375
86.18336802,228.8757278,326.2824053,86.04651163,90.69767442,54.6875,233.5015456,229.2391775,1.018593541,50.71069739,0.595812411,884.5165691,538.4282093,6.397734761,89.86468768,353.7960499,1523.237866,0.256342211,0.003167719,0.010585107,0.634419566,0.01603397,1.238966941,14945628.42,54.49734642,922.3701669,15208569.59,57.98596997,598.3481025,-34.28632174,0.011534558,-14.23868167,0.49596249,1151.985122,495.9394911,14.44118474,34.17491434,15.109375,-0.0095809,55.345,2.6161,0.020282,56.276,2.5902,196.34,31.255,2549.463131,-41.99080395
123.6535274,30.48316802,35.26459001,6.349206349,44.44444444,125,25.13903081,35.43245732,0.709491599,49.61253011,0.813323677,2.103129908,7.125275268,0.014382524,4.774053805,0.808990089,14.22065736,0.351913241,0.001367508,0.037942844,0.767471337,0.012146326,1.565497998,66287434.57,129.5372932,482.5680923,24061721.4,76.00155842,489.9639939,1507.607442,-4.284850175,-125.1018349,0.077884866,41098336.98,4355345.29,75373.62203,38466.80772,9.03125,0.24398,19236,0.061598,0.028213,214000,2178.4,5138,982.6,0.00300253,-0.015281798
132.1667577,14.29835619,17.28580267,0,20.58823529,54.6875,12.31487776,16.2152053,0.759464806,49.609907,0.781484301,1420.419564,1173.115845,9.461666978,68.96750365,551.0379195,2676.140384,0.302469282,0.003799545,0.008367735,0.524435249,0.010473382,0.809253262,332925583.3,290.8296303,2118.048393,65857396.53,93.50557466,8409.2611,2821.41133,0.412959426,-9.411386778,0.066684032,158462.948,50354.54805,1604.214266,401.6617329,2.84375,0.19229,2699.5,0.15179,0.033078,93754,2343.2,3808.2,826.16,0.000666825,0.005138699
145.2482866,174.3811534,260.3173639,21.91780822,31.50684932,39.0625,185.363666,164.8713608,1.124292692,50.32123705,0.797472327,69.0429071,42.78444806,0.56700005,15.5241287,32.51498159,128.4193858,0.159210811,0.001257312,0.011814726,0.612766148,0.012920923,1.149277626,172721432.4,185.3068723,10643.67459,97245348.62,156.9585316,688.5081948,13641.39851,2.669750841,-4.404296,0.009377442,4900366.2,2641033.157,60598.72947,15574.26717,12.1328125,-0.34716,5517.1,0.62077,0.03219,472000,6112.4,3866,670.04,0.000717547,0.031050197
117.9831205,108.8656508,163.4782019,25,55,117.1875,116.5764161,101.1574217,1.152425735,51.91273126,0.518978025,872.8430841,725.9046474,6.507700504,112.0759191,404.0405728,1720.066011,0.203483888,0.000415518,0.131069277,0.467890881,0.099068826,0.918681531,574666939.9,181.720295,116660.9638,6526780689,1265.536525,98125.32906,-897.3379616,-0.084758884,-19.59701482,0.060432404,10036.77276,611.9856144,33.09857581,32.62758007,1.7578125,-0.056313,54806,0.53624,0.035323,425000,39589,12923,2650.1,0.001656607,-0.006430721
147.1203704,57.59638202,86.88603334,33.33333333,48,109.375,61.8250022,47.75562819,1.294611851,48.44333171,0.211811228,262.0966741,181.9413925,1.776829243,25.82511331,107.7929176,472.96335,0.385791588,0.002303942,0.082681794,0.605647421,0.01976114,0.922293973,2247927629,752.9441491,18477.74017,54268899.05,117.6639265,287.8011515,-27158.70288,10.54593077,-237.5126131,0.031518625,58545073.44,5883451.439,342528.0004,258716.4998,13.609375,-0.15321,16785,0.081085,0.02999,245000,19016,5163.3,1062.4,0.029531987,-0.179975372
142.7094579,131.8570316,93.90689813,5.555555556,15.27777778,78.125,66.05154874,127.8637139,0.516577743,31.88393989,0.796586199,19.09979786,44.26678601,0.090816051,39.65606328,6.755901337,103.7663696,0.354976219,0.0029527,0.032453138,0.705092917,0.017176865,1.755947346,19899991.78,59.97937526,1585.176877,7329454.028,37.90650768,471.9315605,43457.76831,7.269471864,-33.90881737,0.058348528,39570862.92,19441863.84,501353.9403,113147.2,11.4296875,0.98208,18974,0.23313,0.034161,303000,3804.5,8518.5,1425.2,0.001111812,0.005650969
155.9513419,58.07681717,71.30811029,3.75,5,46.875,50.65433064,51.87434457,0.976481362,58.6238738,0.571206085,17.68411188,36.57783086,0.108627626,38.3218606,7.645872095,93.27810206,0.313085791,0.003017631,0.019040092,0.819175036,0.014603432,1.820514473,165655088.6,188.8479502,7477.745016,69647892.48,131.5502208,832.2281347,4869.644678,0.786114089,-22.03914719,0.017973431,501358.399,316063.0066,6825.295232,1404.539148,1.609375,-1.5306,110000,0.50392,0.032676,1220000,232000,15757,2923.1,0.010170534,0.189146758
123.9980935,167.3880635,240.4269638,42.62295082,63.93442623,171.875,171.4417155,166.0777252,1.032298072,49.41652486,0.869361569,40.48393808,53.22488578,0.393474079,65.62033112,16.42218669,161.0517923,0.34510883,0.001239272,0.089792717,0.653599999,0.027913621,1.123420178,153966370.2,187.6319857,4890.920537,62498284.84,114.8733159,3080.518511,2310.766133,-0.208432275,-33.34702712,0.047147695,288052.0635,71633.82455,1567.214101,78.25216781,3.25,1.3186,84547,7.8608,0.031234,17700000,122000,35725,7689.7,0.010432632,-0.140918457
127.1152055,204.2713011,334.8934166,53.22580645,58.06451613,85.9375,238.7703503,165.4627693,1.443045776,50.19622005,0.375269259,402.9995907,289.613359,2.451350269,70.73778054,164.9194702,767.9593808,0.37981145,0.002506942,0.109085136,0.614452226,0.045371881,1.049224085,15751007.81,60.29219138,466.7981701,409126359,325.0859635,862.6636756,28406.4133,3.17877333,-29.48957632,0.058348528,15166834.75,8236184.137,174790.9132,21467.2206,7.734375,-0.33475,14237,0.16876,0.036063,172000,29459,5389.1,1029.4,0.004269084,-0.146247754
137.216635,18.48979976,12.97262361,0,14.28571429,85.9375,9.229580128,23.85449764,0.386911528,46.75939167,1.297100408,184.307377,247.4390471,0.5412473,26.42588858,61.41471215,460.4814974,0.322321951,0.002068367,0.060876091,0.611605244,0.031574673,1.241403893,242143122.6,249.5214465,797.3602144,53968748.7,105.148209,2998.996781,409.5970947,3.502441433,-11.98649243,0.027871842,1531550.554,53142.52678,21944.52264,26821.16659,7.40625,0.25628,3115.7,1.2329,0.032434,2006.7,524.83,2682.3,503.08,0.000393766,-0.040935735
143.3409998,13.82622598,15.5297662,0,16.43835616,46.875,11.05799508,16.17080119,0.683824812,50.41366851,0.879479181,2175.561506,2338.922532,11.71968841,983.1956936,823.9964961,5557.842836,0.352715391,0.00251331,0.03712456,0.69730643,0.020587739,1.435423641,281483485,251.537491,10034.49468,18425491.79,62.92904869,838.4583324,16060.35981,2.62755531,-6.3447371,0.000520969,6028794.49,3371691.82,76296.38205,15281.79303,7.5390625,0.11798,12167,0.46472,0.035396,129000,26088,5078.5,867.32,0.004337727,-0.099229259
138.5624678,188.404103,283.2019365,24.63768116,31.88405797,46.875,201.7062324,173.3585971,1.163520216,52.46476285,0.364215367,153.6306951,168.0760116,0.555770862,187.6902286,53.59376667,512.0822788,0.211073855,0.00328187,0.007549561,0.759853515,0.014441406,1.794734922,367662263.8,307.9582363,907.3421612,109829538,165.3033485,1276.577582,-13111.00502,6.07550304,-3.86769541,0.000520969,8228046.999,2464371.156,109720.1447,79503.46449,14.6875,0.14108,10100,0.75003,0.031356,89568,1630.2,4822.2,908.23,0.000943669,0.069336785
117.4617357,201.6409269,307.9109781,18.6440678,35.59322034,78.125,219.6274293,185.5392569,1.183724851,49.78281973,0.785524998,95.00129773,100.4239366,0.718267177,60.81932383,41.50100452,258.3474904,0.357709217,0.002092576,0.081988531,0.765236753,0.038172631,1.540120493,268815494,252.1061748,6448.190739,180926685.3,203.6101218,5660.716719,7997.528181,0.271052537,-21.12715787,0.055743683,1380213.466,1137353.63,18013.99118,179.434595,3.5859375,0.21055,8170.2,0.15683,0.034184,227000,65863,4053,736.03,0.000194706,-0.033496223
100.912565,83.77744328,133.1784939,13.7254902,37.25490196,179.6875,95.12747926,71.92101888,1.322665901,49.22982486,0.383767089,119.7762931,163.6710637,0.903803422,132.7318402,41.47759898,420.0094081,0.167758516,0.003325291,0.005577919,0.787622247,0.01098366,1.635742401,427641137.4,318.1610088,10141.09292,92780393.66,153.7143644,533.5939793,5343.891236,-0.524716378,-23.37066995,0.131805158,1433446.872,660029.7367,14267.60978,555.585268,9.421875,-0.024893,4071.1,0.70647,0.028951,1360000,4990.2,2298.6,403.96,0.02047226,0.214675572
148.5605774,89.45776953,119.068452,21.62162162,24.32432432,54.6875,84.71919082,89.50993469,0.946478077,54.21904435,0.609049522,68.48454167,72.96915663,0.390649836,77.16000173,26.78419066,220.0895827,0.366375391,0.001563682,0.0937899,0.686339324,0.016563422,1.705823074,5550389.682,30.97704046,485.9634968,101544290.5,160.8511107,570.8945232,999.0572468,-0.241501728,-12.2299088,0.160197968,325256.7662,26550.15352,339.6927319,151.8684028,9.765625,-0.26784,5600,1.7896,0.027665,1290000,921.3,5235.9,900.93,0.002801228,-0.07696826
146.7085177,17.12323546,11.23362406,1.333333333,4,62.5,7.98486845,22.70225305,0.35172141,53.85463933,1.491951297,57.12503564,57.67313956,0.271117606,21.84517939,22.34304057,137.3982479,0.310347061,0.001546341,0.042464092,0.67395941,0.025487385,1.452678113,227931066.7,231.8866484,5587.085905,43868514.59,98.33261453,1755.246356,10827.36658,1.600196287,-20.13331663,0.092471998,2262596.683,2377320.373,42255.78078,5679.443099,7.3515625,0.70088,71513,0.68636,0.043442,19900000,137000,22691,4135.6,0.0001589,-0.026871059
131.6464681,94.49992396,123.9310129,7.462686567,28.35820896,62.5,88.30348914,101.6455448,0.868739396,50.39351302,0.82681644,145.0293414,157.7115074,0.746495875,20.1986269,54.7942087,324.8536455,0.374004747,0.0026387,0.063337475,0.659909499,0.016831022,1.176947492,82015332.9,138.0414035,2303.330365,1676780847,659.0473418,2318.883995,1921.509788,0.586911434,-17.99878143,0.118780933,722233.2689,298313.2224,5714.907494,640.8070628,10.6171875,-0.19413,51495,0.048621,0.03414,643000,233000,9576.5,2308.5,0.002282338,0.031637739
116.7874495,126.9766292,192.0943111,45.76271186,62.71186441,195.3125,137.009418,117.3637454,1.167391323,50.34920321,0.5130072,32.62848449,60.52618002,0.13400179,59.53380555,11.53136542,153.7786587,0.349037709,0.002270536,0.035400551,0.785642825,0.019073273,1.821847562,37699548.82,93.14753008,1141.425723,1522383.021,16.91396691,110.4003852,4349.076254,0.576751547,-3.134728898,0.071893722,481514.7581,254094.8571,5327.22667,719.8395758,5.7265625,-2.223,106000,0.50577,0.032052,9540000,362000,12057,2375.9,0.004677943,-0.117684504
