PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_TP,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_KFD,HRV_LZC,EEG_PW_alpha,EEG_PW_beta,EEG_PW_theta,EEG_PW_gamma,EEG_PW_slowalpha,EEG_PW_all,EEG_SE_alpha,EEG_SE_beta,EEG_SE_theta,EEG_SE_gamma,EEG_SE_slowalpha,EEG_SE_all,temg_energy_values,temg_mean_values,temg_variance_values,zemg_energy_values,zemg_mean_values,zemg_variance_values,GSR_avg,GSR_avgderi,GSR_avgnagaderi,GSR_propnegaall,GSR_ps1,GSR_ps2,GSR_ps9,GSR_ps10,GSR_risingtime,Resp_avgderi,Resp_breathrhythm,Resp_energyratio,Resp_peakdistance,Resp_ps1,Resp_ps10,Resp_range,Resp_stdvariance,temp_var,temp_mean,classification
142.8729916,420.2161815,16.72452178,20.90441974,21.04090766,0.039799804,0.049746822,421.875,17.37421875,0.041183333,23.4375,0.800047167,406.25,433.59375,0,36.98630137,375,453.125,4.866666667,62.5,0.066870401,14.87816849,17.79616392,0.836032336,831.8130751,1.196125983,3.626995853,85.14581625,0.602739726,0.602941176,0.87804878,0.086956522,51.88679245,51.98232401,51.7959966,54.41176471,0.524248303,0.475751697,10.77776499,10.26716086,0.475607591,0.524392409,12.27300147,12.8870821,0.495629868,0.504370132,11.54960569,11.65099732,0.458097847,0.852146552,0.576039509,0.502860475,0.382781916,0.448994705,-0.585876114,1.58E-05,0.029278057,0.19780873,3.845819109,1.520155301,1.966707144,2.831578499,1.187089641,2767.816407,4138.786736,22.50468002,1807.740902,1032.839902,8819.672074,0.331510607,0.023832145,0.045899809,0.60048252,0.023832145,1.430982312,5876295.909,33.49245321,408.6473893,5544648.9,31.7401998,436.5923968,15376.98014,2.632711465,-7.555834426,0.003386299,5685806.617,3228420.094,71885.53568,14295.61162,9.140625,-0.20301,25319,0.25099,0.034486,1870000,2279.9,7846.7,1351.3,0.00049033,-0.029257686,1
137.8201112,444.0104167,150.8199781,232.4435968,234.1713681,0.339676666,0.523509332,386.71875,11.5828125,0.029951515,15.625,0.648845484,373.4375,392.1875,31.88405797,31.88405797,355.46875,1066.40625,3.136363636,39.0625,0.043205445,165.5841624,136.3296781,1.214586322,70918.42427,0.82332559,5.557729187,448.9748505,0.695652174,0.666666667,0.815789474,0.333333333,49.82638889,49.90443236,49.76793024,38.59649123,0.489230923,0.510769077,115.8181421,118.3401029,0.551055984,0.448944016,101.2018079,91.34536231,0.514208468,0.485791532,108.7557998,105.7079826,0.451903924,3.141411016,1.904348452,1.650050662,0.724783862,0.510851782,-0.580950181,0.059868472,2.268919488,0.47010288,3.678935104,0.616215716,0.183424128,2.578907424,0.70823472,130.1186319,122.9950466,0.578874429,136.320631,50.83185303,391.5266204,0.292389682,0.011086189,0.033902803,0.775657843,0.011086189,1.789597457,990429154,507.0457591,829.0729757,46871664.36,99.17739154,2370.624951,18441.74272,2.590079785,-14.05277005,0.041938005,6848122.204,4527460.817,95175.66,14932.83788,8.15625,-0.18592,10463,0.35475,0.030217,1010000,5336.8,4737.6,918.15,0.00020591,-0.022174071,1
127.1268094,473.0224609,53.08157377,78.20711211,78.835267,0.112217872,0.165334881,466.796875,14.47851563,0.031016736,19.53125,0.678730775,457.03125,478.125,4.6875,29.6875,441.40625,878.90625,4.571428571,54.6875,0.230018445,55.74495189,51.06880048,1.091565719,8943.573383,0.916115249,4.658481185,187.1396274,0.765625,0.775862069,1,0.230769231,49.89200864,49.82196608,49.96861534,50,0.507702055,0.492297945,39.72008253,39.11287075,0.49120034,0.50879966,35.7919192,36.42747455,0.500172239,0.499827761,37.80705249,37.79403101,0.322818382,1.570987569,0.745283262,0.668662721,-0.301381448,-0.424427197,-0.548772214,0.002351543,0.176088938,0.813761852,3.681303862,0.642921218,0.788601591,1.541609213,1.21875,84.46459557,101.97799,0.445400569,94.95852995,31.62897732,283.8459505,0.423915207,0.117641522,0.2263081,0.778207387,0.117641522,1.700848753,829656996.9,461.1567,3391.890965,59080288.33,104.5302583,4460.078329,8155.263038,1.051555965,-10.39667885,0.020057307,1070176.782,751969.5554,16033.09034,2479.989287,3.6015625,-0.57302,5176.2,0.16094,0.035777,36594,3001.6,3564.8,699.13,0.000608891,0.036441125,1
97.43209643,616.25,35.31585793,50.98015891,51.50443421,0.05730768,0.082726424,617.1875,17.37421875,0.028150633,23.4375,0.692737306,593.75,632.8125,8,44,476.5625,746.09375,5.555555556,156.25,0.102106938,36.41913469,34.70895042,1.04927214,3971.192838,0.953041601,4.305891087,132.3162947,0.68,0.70212766,0.939393939,0.454545455,48.92473118,48.66781541,49.18972312,48.93617021,0.671219746,0.328780254,29.83980429,20.88413403,0.315359342,0.684640658,19.49145823,28.71923215,0.501854703,0.498145297,25.20248861,25.10917511,0.675079456,1.104067675,0.840666939,0.398051162,1,1.842593972,-0.900895513,0.002406303,0.144245796,0.328496314,4.25617463,1.196644837,1.907630406,2.457198703,1.128771238,249.5246335,242.8978838,1.51412533,156.7017673,99.71851325,654.1111231,0.158630726,0.01810671,0.01366695,0.74179625,0.01810671,1.566117432,33060434.12,76.82560462,2708.019739,248772721.7,224.2558275,14497.66221,962.7186801,1.04376393,-9.67478693,0.083876009,178577.827,17201.90472,2204.259458,2456.878991,11.2109375,-0.17688,7988.1,1.3772,0.027901,734000,3172.8,4631.5,716.24,0.008503378,-0.149128421,1
141.7364613,427.6258681,151.7974929,198.8110948,199.9253439,0.354977339,0.464918307,382.8125,17.37421875,0.045385714,21.484375,0.763526266,364.0625,394.53125,25,26.38888889,320.3125,1128.90625,4.8,85.9375,0.179559786,141.3685664,139.8507445,1.010853156,62110.85522,0.989263371,5.500137619,553.3968755,0.680555556,0.689655172,0.925,0.235294118,44.03614458,44.99417463,42.93217155,51.72413793,0.442261685,0.557738315,94.15544304,105.7355463,0.343736563,0.656263437,81.99316438,113.2932113,0.393604928,0.606395072,88.28399192,109.5795544,0.580593888,1.774938427,1.765720051,1.030468393,1.136061462,1.063248254,-0.914240656,0.025419651,0.804508016,0.489482235,4.183358078,0.442389162,0.428318761,1.954617328,0.856934028,48.12755772,53.01872071,0.292395391,28.39722946,18.07490771,130.443013,0.35587443,0.013527364,0.092373486,0.641213482,0.013527364,1.514587422,518907182.8,366.0156242,1164.945115,16068492.53,61.06894056,455.2063064,126.3863331,-1.051681302,-20.23837588,0.166449596,1117620.998,3501.451504,2310.542232,2530.838115,9.703125,0.50791,6221.3,2.1962,0.028121,430000,2003.8,4772.9,850.43,0.004166706,-0.124828757,1
147.7422354,406.25,19.69204643,14.04802496,14.14262552,0.04847273,0.034579754,410.15625,17.37421875,0.04236,23.4375,1.401766191,390.625,421.875,0,11.84210526,355.46875,449.21875,5.066666667,85.9375,0.163397472,10.00034641,26.06416188,0.383681872,818.8581598,2.606325902,3.620178791,271.7268009,0.592105263,0.546875,0.8,0.333333333,50,49.9978024,50.00230563,56.25,0.535051546,0.464948454,7.314975164,6.818949088,0.498074787,0.501925213,18.39462943,18.46559348,0.502819695,0.497180305,13.99770077,13.9189836,1.068995616,1.241493685,1.259641862,1.396566017,-0.039849442,-0.278815419,-0.389710148,0.000476998,0.095238081,0.626744891,4.042666706,1.179953094,1.925152463,2.57233611,0.986514871,15.80507928,27.79010331,0.112045587,51.28579943,6.994419848,95.74251772,0.219523348,0.018995208,0.018597929,0.708672779,0.018995208,1.789738247,61499010.32,106.1410612,4750.679558,67529652.06,122.1988018,2653.990863,11257.41723,2.562805611,-11.20300936,0.052617869,3795574.494,1404334.452,42519.93797,13846.19743,7.5546875,-1.8771,80148,0.2801,0.044546,3050000,16020,19507,3826.5,0.005471226,0.042145665,1
126.6033492,474.6704102,48.67967109,43.99368342,44.32762407,0.102554678,0.092682591,482.421875,37.64414063,0.078031579,51.7578125,1.106515011,444.53125,507.8125,17.1875,54.6875,371.09375,582.03125,8,140.625,0.151082598,31.34436358,61.13609425,0.512698169,6020.14593,1.950465324,4.486577129,476.9753275,0.515625,0.525423729,0.806451613,0,52.05479452,52.08582805,52.02299392,52.54237288,0.663246152,0.336753848,25.53801436,18.19726171,0.352998357,0.647001643,36.32319414,49.17568086,0.417620088,0.582379912,31.39717034,37.07686557,1.112450493,1.026728152,1.276637673,1.197996692,0.156398561,0.244266194,-0.576593771,6.35E-05,0.045844893,0.458474955,4.878928032,1.256808452,1.99744235,2.358190385,1.03125,265.1382978,245.5593553,1.132087247,25.56702872,98.49597209,538.8655854,0.401639975,0.043484679,0.071394824,0.649147383,0.043484679,0.957743624,1689756586,653.6362434,12803.7731,93664943.55,154.6728994,468.3285271,8821.695204,-0.445923665,-32.01993335,0.124772076,181394.8532,359153.6977,10925.34975,340.7221549,10.6796875,-1.3364,51798,1.8279,0.037582,39300000,21569,25371,4755.2,0.001749368,-0.043802762,1
113.5090582,545.828683,242.5635038,349.1667899,352.3482352,0.444394938,0.639700332,480.46875,138.99375,0.289287805,166.015625,0.694692367,382.8125,613.28125,62.5,73.21428571,316.40625,1648.4375,7,179.6875,0.125095706,249.1478264,238.0575226,1.046586656,186332.6176,0.955487053,5.977258995,909.8435231,0.803571429,0.82,1,0.5,51.19568878,51.77184517,49.802772,46,0.443573657,0.556426343,165.9530621,185.8686902,0.683243984,0.316756016,196.7749533,133.9813488,0.557943534,0.442056466,182.017583,162.0156965,0.429564507,0.554986637,0.633405678,0.55374659,1.022127022,0.363495158,-0.643533345,0.002043471,0.063151791,0.40423201,4.887998789,0.772344995,0.919723345,2.37386276,0.829622132,54.27169335,123.740596,0.378709173,157.9976439,21.19892686,341.139504,0.271961416,0.023356801,0.023199279,0.704012918,0.023356801,1.459654933,1925345063,657.5818097,68996.07467,535161928.1,306.9776125,45141.58645,-8979.132082,-9.161829054,-65.7769853,0.202917426,14355928.08,3239110.472,213891.9109,179966.3154,6.234375,1.5821,276000,2.805,0.034933,77300000,393000,54339,10557,0.000965775,0.079129194,1
122.5899703,490.8014113,55.06173536,84.17589497,84.87092535,0.112187402,0.171507035,486.328125,20.26992188,0.041679518,23.4375,0.654127115,468.75,503.125,3.225806452,24.19354839,425.78125,886.71875,5.636363636,70.3125,0.043149775,60.01280684,49.85899507,1.20365055,9400.205179,0.830805918,4.680107443,165.6925927,0.693548387,0.701754386,0.95,0.25,51.33928571,51.61546945,51.08939977,42.10526316,0.509637789,0.490362211,42.84427995,42.02623983,0.520992513,0.479007487,35.98812845,34.50759338,0.51427446,0.48572554,39.56499534,38.45113025,0.375867895,2.176224128,1.038016591,0.759137668,-0.227119355,0.139260644,-0.628148071,0.006171156,0.398163767,0.743543222,4.159031392,0.640343428,0.978366111,1.480454228,1.248460517,159.8313026,89.66991537,1.32072555,18.36968753,69.30193553,269.8152538,0.279491659,0.019461098,0.035444255,0.684395893,0.019461098,1.091086234,43059170.91,85.48114126,3907.317777,116145181.8,146.6231657,8750.067032,21158.44477,3.517535564,-16.29105685,0.035946861,12537623.54,5748006.155,127287.9635,26504.04249,9.0078125,-1.0067,24474,0.17817,0.035992,233000,43031,8484.9,1637.4,0.012889098,-0.195872862,1
127.9920687,470.7932692,40.1526809,51.99908755,52.39711879,0.085287287,0.110449938,472.65625,23.165625,0.04901157,31.25,0.77218049,456.25,492.1875,15.38461538,21.53846154,332.03125,593.75,5,171.875,0.133153551,37.05035801,39.0558873,0.948649757,4545.993291,1.054129822,4.3645989,164.6799021,0.646153846,0.642857143,0.888888889,0.357142857,47.88418708,47.55686441,48.1206543,42.85714286,0.37342386,0.62657614,22.6465197,29.33508586,0.612416607,0.387583393,30.56398575,24.3147097,0.499184088,0.500815912,26.89816053,26.94208947,0.61224322,1.946667996,1.803506746,0.925881741,0.999151635,1.352675222,-0.950834455,0.009769001,0.566337236,0.692259142,4.320133922,0.822665638,1.513359959,2.162636878,0.833866313,152.1534957,183.7449775,0.729789324,20.77990574,51.00332365,358.4369946,0.28106806,0.022998613,0.021920394,0.575789702,0.022998613,1.055012245,42280585.29,83.9213839,3968.803952,2512649.391,17.91537565,333.4619335,4886.433694,0.957621954,-3.558654315,0.035425892,619849.9191,308976.3071,7644.260036,1925.245654,6.375,-0.34224,27162,0.049518,0.035495,25771,72283,9574.8,1810.5,0.001156705,-0.066804203,1
