PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_TP,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_KFD,HRV_LZC,EEG_PW_alpha,EEG_PW_beta,EEG_PW_theta,EEG_PW_gamma,EEG_PW_slowalpha,EEG_PW_all,EEG_SE_alpha,EEG_SE_beta,EEG_SE_theta,EEG_SE_gamma,EEG_SE_slowalpha,EEG_SE_all,temg_energy_values,temg_mean_values,temg_variance_values,zemg_energy_values,zemg_mean_values,zemg_variance_values,GSR_avg,GSR_avgderi,GSR_avgnagaderi,GSR_propnegaall,GSR_ps1,GSR_ps2,GSR_ps9,GSR_ps10,GSR_risingtime,Resp_avgderi,Resp_breathrhythm,Resp_energyratio,Resp_peakdistance,Resp_ps1,Resp_ps10,Resp_range,Resp_stdvariance,temp_var,temp_mean,classification
150.0877513,400.390625,50.76522183,64.95816963,65.39484658,0.126789237,0.16223699,398.4375,17.37421875,0.043605882,21.484375,0.781506347,382.8125,410.15625,2.631578947,21.05263158,339.84375,808.59375,5.846153846,93.75,0.157803977,46.24113947,55.51358857,0.83296974,8064.504758,1.200523802,4.613547812,266.5815377,0.565789474,0.563380282,0.775,0.086956522,49.32735426,49.16237138,49.52761457,45.07042254,0.503953713,0.496046287,32.82682482,32.56826737,0.500397688,0.499602312,39.26964269,39.23842096,0.501854344,0.498145656,36.19188628,36.05790981,0.62844717,1.266144718,1.083373439,0.667055247,0.382734058,0.563329423,-0.828807746,0.004713401,0.190218754,0.716252179,3.968148439,0.672357022,1.024237606,1.519096566,1.150934016,1611.99088,2381.489381,7.714925483,659.654444,644.0396797,4698.712544,0.287884104,0.002028488,0.022045642,0.606913427,0.019128615,1.25566436,2083130429,707.310892,42204.17528,9892310.401,49.04843639,170.4177677,955.7041447,1.57091339,-7.811979219,0.016671008,438885.3489,30755.32204,4841.268068,5406.941356,5.5078125,-0.38408,16326,0.24449,0.035565,270000,435000,6998.5,1182,0.005149498,-0.108090505,1
132.7761812,464.6070076,208.6558388,313.0250247,315.460769,0.44910179,0.673741505,386.71875,23.165625,0.05990303,30.2734375,0.666578779,371.09375,410.15625,34.84848485,36.36363636,339.84375,1195.3125,5.5,78.125,0.228067076,223.0644489,196.184642,1.137012799,137481.8092,0.879497575,5.845215349,690.1756675,0.590909091,0.590163934,0.777777778,0.142857143,50.12406948,50.48962757,49.86239945,39.3442623,0.489359102,0.510640898,156.0431064,159.4000853,0.546072028,0.453927972,144.9739499,132.1777878,0.514094323,0.485905677,150.610254,146.4229401,0.541073675,3.231123381,3.191381108,1.696354392,0.824869599,0.792655321,-0.962695645,0.051066444,2.13275072,0.598901525,4.432217938,0.668947769,0.416043857,2.647634115,0.915817291,133.1026206,113.7620652,1.086762828,211.2930653,60.23286063,461.4225707,0.210648782,0.003069176,0.014202184,0.75736281,0.013365594,1.766690725,81745403.34,137.822632,2293.384798,178502422.1,213.0404348,1099.065117,-2585.665452,-3.497719924,-70.76472051,0.096379265,10052575.29,252019.3905,17465.45631,29924.01643,6.5234375,0.0062191,22919,0.43829,0.039339,402000,41474,10745,1379.7,0.001016038,-0.044545188,1
122.0303306,496.2890625,126.673829,190.3507737,191.9847043,0.255242033,0.383548194,464.84375,11.5828125,0.024917647,16.6015625,0.665475777,453.125,476.5625,13.33333333,36.66666667,441.40625,1031.25,3.75,46.875,0.108669369,135.7536863,119.1055792,1.139776047,50796.47896,0.877365341,5.412803719,417.9964282,0.683333333,0.706896552,1,0.055555556,50.03958828,50.13951495,49.95613506,53.44827586,0.495014311,0.504985689,95.51257089,96.46975886,0.501695229,0.498304771,84.36301475,84.07746868,0.497920208,0.502079792,90.110403,90.48600752,0.703965231,0.935643898,0.84177439,0.661979652,0.022409744,0.037721542,-0.692161504,0.015734167,0.329209367,0.285433221,3.689432825,0.392713679,0.461702079,2.13145943,0.689137236,87.61679367,104.396094,0.555148047,55.71537781,33.08380165,249.8230303,0.404507607,0.002269295,0.093116741,0.808481048,0.014730938,1.58463545,205422804.7,216.4776477,6634.677899,5256999.357,30.76627735,422.5564683,7931.0742,1.21422657,-14.08193732,0.024225059,1273084.336,667028.6322,15188.46576,3062.742061,4,-0.47586,10502,0.23187,0.035725,396000,13040,6966.7,1071.3,0.001906752,-0.069958553,1
97.12989499,621.5720663,94.79410129,148.631187,150.145475,0.152507016,0.239121407,617.1875,23.165625,0.037534177,27.34375,0.637780692,592.1875,638.28125,12.24489796,34.69387755,406.25,1195.3125,7,265.625,0.260493723,106.1688836,77.90858819,1.362736587,25985.58256,0.733817533,5.121702568,228.6827519,0.591836735,0.6,0.888888889,0.181818182,53.97815913,54.5727723,53.58212057,51.11111111,0.599945318,0.400054682,82.26639613,67.17788348,0.379203422,0.620796578,47.97571526,61.38467936,0.52272234,0.47727766,67.34028952,64.34651074,0.461896557,2.86203525,1.441969813,1.196411149,-0.646045557,-0.262658399,-0.585798616,0.012163917,0.807711582,0.670809559,4.320303273,0.542318458,0.84889681,1.425101264,1.145859152,320.6202462,281.2866402,1.468110717,119.0656376,121.1434917,726.4093847,0.281456787,0.002912215,0.027128948,0.769386026,0.00784054,1.475789046,57165650.89,87.84285463,7172.388953,14330926.84,55.84678809,613.308175,-8821.520157,-3.157792022,-21.89236576,0.217765043,6685404.736,2097458.173,50941.14625,21288.53932,6.7734375,-0.52274,1843.7,0.9773,0.029169,310000,428.53,2378.7,411.56,0.049278223,0.292109352,1
131.0583138,470.6730769,197.6014834,296.8336378,299.179673,0.419827462,0.63065778,402.34375,40.53984375,0.100759223,50.78125,0.665697745,370.3125,470.3125,50.76923077,61.53846154,312.5,1136.71875,9.285714286,70.3125,0.111858918,211.5519755,185.2241278,1.142140487,123101.832,0.875549034,5.797234626,648.6912244,0.692307692,0.714285714,0.977777778,0.352941176,50.15641293,50.5662347,49.82353856,46.03174603,0.481877146,0.518122854,146.8540722,152.2769619,0.58937791,0.41062209,142.1983266,118.6912525,0.528525556,0.471474444,144.5449456,136.5208529,0.441882582,0.696133453,0.685019623,0.533216471,1.083085687,0.661916061,-0.718066164,0.003055404,0.102578184,0.655294238,5.016458921,0.862001915,1.052461134,2.805039759,0.926518125,178.5532933,167.2401654,0.811400016,75.65983696,67.05433828,423.4167716,0.376693549,0.000269411,0.170890914,0.548789965,0.029248601,1.152055359,7424768141,1371.494259,52550.55137,38734763.14,91.77262502,1665.396894,2798.300693,-0.029796506,-11.22714381,0.163063298,353202.9151,77045.18092,1877.908354,1.283708804,9.6875,0.63058,30502,10.777,0.031891,15200000,11222,25259,5100.7,0.036357323,0.360920226,1
140.9696808,425.1844618,53.28890884,41.74853954,41.93103413,0.125331271,0.098189241,423.828125,43.43554688,0.102483871,56.640625,1.276425701,388.28125,457.03125,2.777777778,16.66666667,332.03125,679.6875,7.2,109.375,0.032414723,29.64971858,62.64648464,0.473286231,5835.353283,2.112886316,4.473037264,529.4596005,0.513888889,0.457627119,0.777777778,0.176470588,40.47619048,43.09361835,37.37988885,52.54237288,0.116522811,0.883477189,10.1487352,27.94500002,0.383807089,0.616192911,38.81085426,49.17621,0.334673724,0.665326276,28.3661703,39.9951413,1.68001594,0.822234137,1.777196311,2.091133008,-0.485518421,-1.520416847,-0.118190631,0.000727252,0.062316607,0.569749618,4.90012053,0.641802165,1.376351255,1.389519571,0.685547222,56.17965641,76.46563507,0.268183962,28.24218514,18.69624212,161.6507325,0.288334375,0.000944585,0.076146506,0.68737057,0.019815415,1.478971099,16281847970,2058.597889,2239.890393,68069934.93,131.7611905,365.629461,-4519.996646,0.733694805,-42.97543981,0.131023704,1005794.341,241556.0292,5890.890829,1672.7048,7.5078125,-1.0447,81532,0.8957,0.044782,6770000,76386,24979,4259,0.000646702,-0.038744667,1
119.6023916,501.8229167,34.35984916,35.16728287,35.46010082,0.068470068,0.070079069,496.09375,23.165625,0.046696063,32.2265625,0.977040202,476.5625,519.53125,11.66666667,45,449.21875,621.09375,7.5,78.125,0.036134266,25.07407775,41.51589877,0.603963264,3270.312733,1.655729841,4.221559395,274.95645,0.633333333,0.642857143,0.916666667,0.25,48.46938776,48.50676127,48.43494817,51.78571429,0.521539105,0.478460895,18.11253612,17.34838494,0.563507679,0.436492321,31.1648014,27.42854361,0.552286261,0.447713739,25.488319,22.9487632,0.751463262,1.369189271,0.997297967,1.155012285,-0.183636279,-0.549557773,-0.384811895,0.00054292,0.122604366,0.296418644,4.529737421,1.24108584,2.285580415,2.908138634,1.082929943,220.4497091,218.8825171,1.41727346,22.49083007,81.41312287,464.3715616,0.343345453,0.001718911,0.008433106,0.655982272,0.015444541,1.064241204,67798373.74,121.2349503,2958.683814,142553381.4,191.6606647,389.5674454,7991.880479,0.854499532,-11.25975999,0.110445428,1248283.203,908170.0514,19319.44062,1590.13006,10.59375,-0.18572,60604,0.34495,0.034166,4290000,231000,15922,2686.9,0.02022097,0.212134806,1
117.5849634,515.625,113.0929804,174.8395814,176.3636495,0.219331841,0.339082825,507.8125,63.70546875,0.125450769,85.9375,0.646838545,438.28125,579.6875,67.79661017,74.57627119,347.65625,1109.375,9.833333333,164.0625,0.138005845,124.7079325,97.27476959,1.282017249,38110.45754,0.780020706,5.288014273,303.5053379,0.694915254,0.719298246,0.951219512,0.307692308,49.58356469,49.50007422,49.82465781,50.87719298,0.516089333,0.483910667,89.59087339,86.75288515,0.468744969,0.531255031,66.59912458,70.90089847,0.498180439,0.501819561,78.9365821,79.22436647,0.439755707,3.135461953,0.897924584,1.515503821,-2.141864818,-1.979434281,-0.303034052,0.004829927,0.702276948,0.619987666,5.208500041,1.372338998,1.532331885,3.414092258,1.196469773,24.12319755,50.80225484,0.117893319,77.6909287,8.381782084,154.1869354,0.2955438,0.002258296,0.012142312,0.79126712,0.012537337,1.847604282,150116865.6,190.7778701,2697.440463,160203667.3,202.5856852,678.9219529,7030.218414,0.89039613,-3.590451079,0.050013024,1184223.171,619519.128,13552.00027,1656.67451,7.1953125,-0.72078,44868,0.12318,0.034328,489000,78042,9799.8,1692,0.003385016,-0.129240655,1
122.4464806,491.1794355,69.65100192,82.99679366,83.68398134,0.141803579,0.168974488,480.46875,40.53984375,0.08437561,54.6875,0.839201117,450,515.625,6.451612903,37.09677419,414.0625,953.125,8.857142857,117.1875,0.140476072,59.17351068,79.00701206,0.748965302,14687.32978,1.335175337,4.873912956,421.9528557,0.516129032,0.534482759,0.741935484,0.055555556,50.75757576,51.04702253,50.47481047,46.55172414,0.488924395,0.511075605,41.37675837,42.30368357,0.500065163,0.499934837,55.87003432,55.86275342,0.496061474,0.503938526,49.16043565,49.54921222,1.038990853,1.555307404,1.435649401,1.061251645,0.052400509,0.56944259,-0.740722673,0.00359699,0.202498909,0.706450219,4.663243084,0.764578224,1.420675213,1.48849867,0.864318819,126.2624466,72.50140153,0.749103119,19.55620356,50.62306037,219.6080535,0.315662778,0.002175061,0.053249716,0.683852228,0.015449576,1.157246575,16134307.09,54.21068932,1263.172585,62404778.99,100.5550701,6141.521762,8185.170654,1.394572132,-55.77366015,0.102370409,10937231.51,1572123.236,32476.82126,4354.919109,10.71875,-0.77191,43364,1.2232,0.0393,5840000,35417,19170,2704.9,0.024002004,0.146699633,1
133.2940828,451.4925373,56.99827998,75.21663935,75.77835403,0.126244124,0.166595532,445.3125,34.7484375,0.078031579,58.59375,0.757788177,425.78125,507.03125,31.34328358,37.31343284,320.3125,566.40625,7.444444444,148.4375,0.025186793,53.583388,59.29170133,0.903724919,9980.997686,1.1065314,4.706144065,262.4325171,0.626865672,0.616666667,0.891891892,0.25,48.39124839,48.2129094,48.5428635,58.33333333,0.632258592,0.367741408,42.61491111,32.50015891,0.264232938,0.735767062,30.47806489,50.85856277,0.429716718,0.570283282,37.04688306,42.67817789,0.317632359,2.276466845,1.160277907,1.076097535,0.496632428,0.277196467,-0.536978519,0.011657518,0.739088107,0.516974558,4.806333549,0.77110569,1.618199432,2.497783376,0.724309157,27.05575745,46.20250248,0.177584003,21.20081246,11.92150509,95.49980746,0.047123362,0.00470448,0.007152674,0.678552746,0.012701689,1.333474938,124272305.5,171.5774499,2924.519826,694536.4447,10.83667652,63.45183181,9997.475332,0.752238759,-7.682091749,0.058609013,1814232.671,1074079.012,21018.15472,1179.894735,7.375,1.364,46006,0.58533,0.035786,5480000,1719.1,17423,2663.1,0.000228835,-0.017529661,1
